event_dt,event_flg,event_name,event_f_cnt,event_m_cnt,event_link
2022-06-19,FRA,Ironman Luxembourg 70.3 2022,339,1540,/rus/result/ironman/luxembourg/half/2022
2022-06-19,SUI,Ironman Switzerland 70.3 2022,275,1328,/rus/result/ironman/switzerland/half/2022
2022-06-19,RUS,KuznechkovoMAN Olympic 2022,8,24,/rus/result/nobrand/kuznechkovoman/olympic/2022
2022-06-19,RUS,Первенство России по триатлону среди любителей Half 2022,12,81,/rus/result/nobrand/pervenstvo-rossii-po-triatlonu-sredi-lyubiteley/half/2022
2022-06-19,RUS,Первенство России по триатлону среди любителей Sprint 2022,21,57,/rus/result/nobrand/pervenstvo-rossii-po-triatlonu-sredi-lyubiteley/sprint/2022
2022-06-19,GER,ITU Junior Cup Dusseldorf Europe Junior Dusseldorf Sprint 2022,19,45,/rus/result/itu/junior-cup-dusseldorf-europe-junior-dusseldorf/sprint/2022
2022-06-19,GER,ITU Junior National Championship Germany Sprint 2022,15,15,/rus/result/itu/junior-national-championship-germany/sprint/2022
2022-06-19,JPN,ITU National Championship Japan Sprint 2022,22,25,/rus/result/itu/national-championship-japan/sprint/2022
2022-06-19,PAN,ITU World Cup Development Regional Panama City Sprint 2022,20,28,/rus/result/itu/world-cup-development-regional-panama-city/sprint/2022
2022-06-19,ESP,ITU World Cup Para Coruna Sprint 2022,12,52,/rus/result/itu/world-cup-para-coruna/sprint/2022
2022-06-18,NOR,ITU National Championship Norway Olympic 2022,7,7,/rus/result/itu/national-championship-norway/olympic/2022
2022-06-18,MEX,ITU World Cup Huatulco Sprint 2022,52,57,/rus/result/itu/world-cup-huatulco/sprint/2022
2022-06-17,AUT,ITU Cup Kitzbuhel Europe Kitzbuhel SuperSprint 2022,128,187,/rus/result/itu/cup-kitzbuhel-europe-kitzbuhel/supersprint/2022
2022-06-12,AUS,Ironman Cairns 2022,186,741,/rus/result/ironman/cairns/full/2022
2022-06-12,AUS,Ironman Cairns 70.3 2022,354,741,/rus/result/ironman/cairns/half/2022
2022-06-12,USA,Ironman Des Moines 2022,215,666,/rus/result/ironman/des-moines/full/2022
2022-06-12,USA,Ironman Eagleman 70.3 2022,690,1482,/rus/result/ironman/eagleman/half/2022
2022-06-12,GBR,Ironman Staffordshire 70.3 2022,341,1331,/rus/result/ironman/staffordshire/half/2022
2022-06-12,POL,Ironman Warsaw 70.3 2022,92,645,/rus/result/ironman/warsaw/half/2022
2022-06-12,POL,Ironman Warsaw 5150 2022,91,594,/rus/result/ironman/warsaw/olympic/2022
2022-06-12,RUS,Titan Зарайск Half 2022,7,45,/rus/result/titan/zaraysk/half/2022
2022-06-12,RUS,Titan Зарайск Olympic 2022,4,72,/rus/result/titan/zaraysk/olympic/2022
2022-06-12,RUS,Titan Зарайск Sprint 2022,9,45,/rus/result/titan/zaraysk/sprint/2022
2022-06-12,RUS,Balance Triathlon Olympic 2022,5,46,/rus/result/nobrand/balance-triathlon/olympic/2022
2022-06-12,RUS,Balance Triathlon Sprint 2022,13,40,/rus/result/nobrand/balance-triathlon/sprint/2022
2022-06-12,AUT,ITU National Championship Austria Sprint 2022,24,30,/rus/result/itu/national-championship-austria/sprint/2022
2022-06-12,CRO,ITU National Championship Croatia Olympic 2022,14,15,/rus/result/itu/national-championship-croatia/olympic/2022
2022-06-12,MKD,ITU National Championship North Macedonia Sprint 2022,7,16,/rus/result/itu/national-championship-north-macedonia/sprint/2022
2022-06-11,GHA,ITU Cup Accra Africa Accra Sprint 2022,4,12,/rus/result/itu/cup-accra-africa-accra/sprint/2022
2022-06-11,POR,ITU Cup Coimbra Europe Coimbra Sprint 2022,46,57,/rus/result/itu/cup-coimbra-europe-coimbra/sprint/2022
2022-06-11,AUT,ITU Junior Cup Wels Europe Junior Wels Sprint 2022,20,41,/rus/result/itu/junior-cup-wels-europe-junior-wels/sprint/2022
2022-06-11,FIN,ITU National Championship Finland Sprint 2022,15,15,/rus/result/itu/national-championship-finland/sprint/2022
2022-06-11,GBR,ITU World Cup Leeds Sprint 2022,53,48,/rus/result/itu/world-cup-leeds/sprint/2022
2022-06-11,FRA,ITU World Cup Para Besancon Sprint 2022,17,54,/rus/result/itu/world-cup-para-besancon/sprint/2022
2022-06-06,SWE,ITU Nordic Championship Linkoping Europe Linkoping Sprint 2022,61,105,/rus/result/itu/nordic-championship-linkoping-europe-linkoping/sprint/2022
2022-06-05,GER,Ironman Hamburg 2022,196,1620,/rus/result/ironman/hamburg/full/2022
2022-06-05,USA,Ironman Virginias Blue Ridge 70.3 2022,416,1158,/rus/result/ironman/virginias-blue-ridge/half/2022
2022-06-05,GUA,ITU World Cup Development Regional Amatique Bay Sprint 2022,20,30,/rus/result/itu/world-cup-development-regional-amatique-bay/sprint/2022
2022-06-04,RUS,3Grom Крылатское Sprint 2022,49,215,/rus/result/3grom/krylatskoe/sprint/2022
2022-06-04,USA,Ironman Hawaii 70.3 2022,388,857,/rus/result/ironman/hawaii/half/2022
2022-06-04,POL,ITU Cup Rzeszow Europe Rzeszow Sprint 2022,35,59,/rus/result/itu/cup-rzeszow-europe-rzeszow/sprint/2022
2022-06-04,TUN,ITU Cup Yasmine Hammamet Africa Yasmine Hammamet Sprint 2022,19,50,/rus/result/itu/cup-yasmine-hammamet-africa-yasmine-hammamet/sprint/2022
2022-06-04,POL,ITU Junior Cup Rzeszow Europe Junior Rzeszow Sprint 2022,17,24,/rus/result/itu/junior-cup-rzeszow-europe-junior-rzeszow/sprint/2022
2022-06-04,TUN,ITU Junior Cup Yasmine Hammamet Africa Junior Yasmine Hammamet Sprint 2022,6,14,/rus/result/itu/junior-cup-yasmine-hammamet-africa-junior-yasmine-hammamet/sprint/2022
2022-06-04,ITA,ITU National Championship Italy Sprint 2022,6,30,/rus/result/itu/national-championship-italy/sprint/2022-06-04
2022-06-04,SVK,ITU National Championship Slovakia Sprint 2022,29,36,/rus/result/itu/national-championship-slovakia/sprint/2022
2022-06-04,KOR,ITU Sprint Championship Sejong Asia Sejong Sprint 2022,28,47,/rus/result/itu/sprint-championship-sejong-asia-sejong/sprint/2022
2022-05-29,BRA,Ironman Brazil 2022,232,1552,/rus/result/ironman/brazil/full/2022
2022-05-29,GER,Ironman Kraichgau 70.3 2022,262,1642,/rus/result/ironman/kraichgau/half/2022
2022-05-29,GER,Ironman Kraichgau 5150 2022,78,274,/rus/result/ironman/kraichgau/olympic/2022
2022-05-29,CAN,Ironman Victoria 70.3 2022,521,1103,/rus/result/ironman/victoria/half/2022
2022-05-29,CUB,ITU National Championship Cuba Sprint 2022,5,17,/rus/result/itu/national-championship-cuba/sprint/2022
2022-05-28,RUS,IronStar Геленджик Half 2022,35,512,/rus/result/ironstar/gelendzhik/half/2022
2022-05-28,RUS,IronStar Геленджик Sprint 2022,56,215,/rus/result/ironstar/gelendzhik/sprint/2022
2022-05-28,POL,ITU Championship Olsztyn Europe Para Olsztyn Sprint 2022,22,53,/rus/result/itu/championship-olsztyn-europe-para-olsztyn/sprint/2022
2022-05-28,ITA,ITU World Cup Arzachena Sprint 2022,44,51,/rus/result/itu/world-cup-arzachena/sprint/2022
2022-05-27,EGY,ITU Arab Sharm El Sheikh Sprint 2022,64,191,/rus/result/itu/arab-sharm-el-sheikh/sprint/2022
2022-05-27,POL,ITU Championship Olsztyn Europe Olsztyn SuperSprint 2022,297,476,/rus/result/itu/championship-olsztyn-europe-olsztyn/supersprint/2022
2022-05-27,EGY,ITU Cup Sharm El Sheikh Africa Sharm El Sheikh Sprint 2022,18,32,/rus/result/itu/cup-sharm-el-sheikh-africa-sharm-el-sheikh/sprint/2022
2022-05-27,POL,ITU Junior Championship Olsztyn Europe Olsztyn SuperSprint 2022,187,194,/rus/result/itu/junior-championship-olsztyn-europe-olsztyn/supersprint/2022
2022-05-27,EGY,ITU Junior Cup Sharm El Sheikh Africa Junior Sharm El Sheikh Sprint 2022,2,16,/rus/result/itu/junior-cup-sharm-el-sheikh-africa-junior-sharm-el-sheikh/sprint/2022
2022-05-22,USA,Ironman Chattanooga 70.3 2022,931,1821,/rus/result/ironman/chattanooga/half/2022
2022-05-22,ESP,Ironman Marbella 70.3 2022,144,1000,/rus/result/ironman/marbella/half/2022
2022-05-22,FRA,Ironman Pays dAix 2022,39,358,/rus/result/ironman/pays-daix/full/2022
2022-05-22,FRA,Ironman Pays dAix 70.3 2022,274,1534,/rus/result/ironman/pays-daix/half/2022
2022-05-22,USA,Ironman Tulsa 2022,152,500,/rus/result/ironman/tulsa/full/2022
2022-05-22,LTU,ITU Junior Cup Panevezys Europe Junior Panevezys SuperSprint 2022,26,29,/rus/result/itu/junior-cup-panevezys-europe-junior-panevezys/supersprint/2022
2022-05-22,GRE,ITU National Championship Greece Sprint 2022,3,6,/rus/result/itu/national-championship-greece/sprint/2022
2022-05-21,RUS,Этап кубка России Ессентуки Sprint 2022,16,27,/rus/result/nobrand/etap-kubka-rossii-essentuki/sprint/2022
2022-05-21,ESP,Ironman Lanzarote 2022,79,818,/rus/result/ironman/lanzarote/full/2022
2022-05-21,MEX,ITU Cup Ixtapa Americas Ixtapa Sprint 2022,39,56,/rus/result/itu/cup-ixtapa-americas-ixtapa/sprint/2022
2022-05-21,ISR,ITU National Championship Israel Sprint 2022,5,5,/rus/result/itu/national-championship-israel/sprint/2022
2022-05-17,RUS,IronStar Anapa Olympic 2022,54,273,/rus/result/ironstar/anapa/olympic/2022
2022-05-17,RUS,IronStar Anapa Sprint 2022,32,116,/rus/result/ironstar/anapa/sprint/2022
2022-05-15,DOM,ITU Central American Championship Americas Caribbean Punta Cana Olympic 2022,7,13,/rus/result/itu/central-american-championship-americas-caribbean-punta-cana/olympic/2022
2022-05-15,DOM,ITU Junior Central American Championship Americas Caribbean Punta Cana Sprint 2022,11,19,/rus/result/itu/junior-central-american-championship-americas-caribbean-punta-cana/sprint/2022
2022-05-15,PUR,ITU National Championship Puerto Rico Olympic 2022,5,10,/rus/result/itu/national-championship-puerto-rico/olympic/2022
2022-05-14,TPE,ITU American Cup Americas Formosa Sprint 2022,34,60,/rus/result/itu/american-cup-americas-formosa/sprint/2022
2022-05-14,ITA,ITU Cup Caorle Europe Caorle Sprint 2022,61,60,/rus/result/itu/cup-caorle-europe-caorle/sprint/2022
2022-05-14,DOM,ITU Cup Punta Cana Americas Punta Cana Olympic 2022,11,31,/rus/result/itu/cup-punta-cana-americas-punta-cana/olympic/2022
2022-05-14,JPN,ITU World Cup Para Yokohama Sprint 2022,10,32,/rus/result/itu/world-cup-para-yokohama/sprint/2022
2022-05-14,JPN,ITU World Cup Yokohama Olympic 2022,33,45,/rus/result/itu/world-cup-yokohama/olympic/2022
2022-05-13,ITA,ITU Junior Cup Caorle Europe Junior Caorle SuperSprint 2022,202,253,/rus/result/itu/junior-cup-caorle-europe-junior-caorle/supersprint/2022
2022-05-08,MEX,Ironman Monterrey 70.3 2022,234,641,/rus/result/ironman/monterrey/half/2022
2022-05-08,VIE,Ironman Vietnam 70.3 2022,106,689,/rus/result/ironman/vietnam/half/2022
2022-05-08,MRI,ITU National Championship Mauritius Sprint 2022,4,14,/rus/result/itu/national-championship-mauritius/sprint/2022
2022-05-08,CYP,Nireas Larnaca Sprint 2022,17,73,/rus/result/nireas/larnaca/sprint/2022
2022-05-07,USA,Ironman 2021 World Championship 2022,457,1846,/rus/result/ironman/2021-world-championship/full/2022
2022-05-07,USA,Ironman Gulf Coast 70.3 2022,461,1143,/rus/result/ironman/gulf-coast/half/2022
2022-05-07,ESP,Ironman Mallorca 2022,36,285,/rus/result/ironman/mallorca/full/2022
2022-05-07,ESP,Ironman Mallorca 70.3 2022,450,2255,/rus/result/ironman/mallorca/half/2022
2022-05-07,USA,Ironman World Championship 2022,457,1846,/rus/result/ironman/world-championship/full/2022-05-07
2022-05-06,SGP,ITU Finals Singapore powered by Zwift Arena s Singapore powered by Zwift SuperSprint 2022,115,212,/rus/result/itu/finals-singapore-powered-by-zwift-arena-s-singapore-powered-by-zwift/supersprint/2022
2022-05-05,ARG,ITU South American Youth Games Rosario Sprint 2022,18,17,/rus/result/itu/south-american-youth-games-rosario/sprint/2022
2022-05-01,AUS,Ironman Australia 2022,174,818,/rus/result/ironman/australia/full/2022
2022-05-01,AUS,Ironman Port Macquarie 70.3 2022,235,606,/rus/result/ironman/port-macquarie/half/2022
2022-05-01,RUS,Чемпионат Курской области Olympic 2022,7,90,/rus/result/nobrand/chempionat-kurskoy-oblasti/olympic/2022-05-01
2022-05-01,PHI,ITU Cup Subic Bay Asia Subic Bay Olympic 2022,20,37,/rus/result/itu/cup-subic-bay-asia-subic-bay/olympic/2022
2022-05-01,KEN,ITU Zonal Championship Watamu Africa Zonal Watamu Sprint 2022,8,10,/rus/result/itu/zonal-championship-watamu-africa-zonal-watamu/sprint/2022
2022-04-30,AUS,ITU Junior Championship Werribee Junior Werribee Sprint 2022,29,37,/rus/result/itu/junior-championship-werribee-junior-werribee/sprint/2022
2022-04-24,BRA,Ironman Florianopolis 70.3 2022,258,1094,/rus/result/ironman/florianopolis/half/2022
2022-04-24,ECU,ITU Cup Salinas Americas Salinas Sprint 2022,32,45,/rus/result/itu/cup-salinas-americas-salinas/sprint/2022
2022-04-24,AUS,ITU National Championship Australia Sprint 2022,4,7,/rus/result/itu/national-championship-australia/sprint/2022
2022-04-24,URU,ITU National Championship Uruguay SuperSprint 2022,7,9,/rus/result/itu/national-championship-uruguay/supersprint/2022
2022-04-23,USA,Ironman Texas 2022,465,1394,/rus/result/ironman/texas/full/2022
2022-04-23,RUS,IronStar Лужники Sprint 2022,112,550,/rus/result/ironstar/luzhniki/sprint/2022
2022-04-23,NAM,ITU Cup Swakopmund Africa Swakopmund Sprint 2022,11,19,/rus/result/itu/cup-swakopmund-africa-swakopmund/sprint/2022
2022-04-23,GBR,ITU Series London powered by Zwift Arena London powered by Zwift SuperSprint 2022,108,120,/rus/result/itu/series-london-powered-by-zwift-arena-london-powered-by-zwift/supersprint/2022
2022-04-16,TUR,ITU Cup Yenisehir Europe Yenisehir Sprint 2022,40,65,/rus/result/itu/cup-yenisehir-europe-yenisehir/sprint/2022
2022-04-16,TUR,ITU Junior Cup Yenisehir Europe Junior Yenisehir Sprint 2022,20,34,/rus/result/itu/junior-cup-yenisehir-europe-junior-yenisehir/sprint/2022
2022-04-10,TPE,Ironman Taiwan 2022,27,252,/rus/result/ironman/taiwan/full/2022
2022-04-10,NZL,ITU Oceania Cup Taupo Sprint 2022,13,15,/rus/result/itu/oceania-cup-taupo/sprint/2022
2022-04-09,GER,ITU Series Munich powered by Zwift Arena Munich powered by Zwift SuperSprint 2022,80,96,/rus/result/itu/series-munich-powered-by-zwift-arena-munich-powered-by-zwift/supersprint/2022
2022-04-03,MEX,Ironman Acapulco 70.3 2022,22,63,/rus/result/ironman/acapulco/half/2022
2022-04-03,RSA,Ironman Nelson Mandela Bay 70.3 2022,213,485,/rus/result/ironman/nelson-mandela-bay/half/2022
2022-04-03,RSA,Ironman South Africa 2022,11,17,/rus/result/ironman/south-africa/full/2022
2022-04-03,USA,Ironman Texas 70.3 2022,538,1526,/rus/result/ironman/texas/half/2022
2022-04-03,ESP,ITU Cup and Mediterranean Championship Melilla Europe Mediterranean Melilla Sprint 2022,44,65,/rus/result/itu/cup-and-mediterranean-championship-melilla-europe-mediterranean-melilla/sprint/2022
2022-04-03,ESP,ITU Junior Cup Melilla Europe Junior Melilla Sprint 2022,40,56,/rus/result/itu/junior-cup-melilla-europe-junior-melilla/sprint/2022
2022-04-03,ITA,ITU National Championship Italy Olympic 2022,15,15,/rus/result/itu/national-championship-italy/olympic/2022
2022-04-03,AUS,ITU Oceania Cup Gold Coast Sprint 2022,28,35,/rus/result/itu/oceania-cup-gold-coast/sprint/2022
2022-04-03,NZL,ITU Oceania Cup Junior Mt Maunganui Sprint 2022,7,11,/rus/result/itu/oceania-cup-junior-mt-maunganui/sprint/2022
2022-04-03,NZL,ITU Oceania Cup Mt Maunganui Sprint 2022,11,11,/rus/result/itu/oceania-cup-mt-maunganui/sprint/2022
2022-04-02,USA,Ironman Oceanside California 70.3 2022,589,1794,/rus/result/ironman/oceanside-california/half/2022
2022-04-02,NEP,ITU Asian Cup Asia Pokhara Sprint 2022,20,33,/rus/result/itu/asian-cup-asia-pokhara/sprint/2022
2022-04-02,ZIM,ITU Cup Troutbeck Africa Troutbeck Sprint 2022,6,8,/rus/result/itu/cup-troutbeck-africa-troutbeck/sprint/2022
2022-04-02,ZIM,ITU Junior Cup Troutbeck Africa Junior Troutbeck Sprint 2022,7,11,/rus/result/itu/junior-cup-troutbeck-africa-junior-troutbeck/sprint/2022
2022-03-27,USA,Ironman San Juan Puerto Rico 70.3 2022,71,425,/rus/result/ironman/san-juan-puerto-rico/half/2022-03-27
2022-03-27,POR,ITU Junior Cup Quarteira Europe Junior Quarteira Sprint 2022,53,63,/rus/result/itu/junior-cup-quarteira-europe-junior-quarteira/sprint/2022
2022-03-27,NZL,ITU National Championship New Zealand Sprint 2022,2,0,/rus/result/itu/national-championship-new-zealand/sprint/2022
2022-03-27,NZL,ITU Oceania Cup Junior New Plymouth Sprint 2022,5,6,/rus/result/itu/oceania-cup-junior-new-plymouth/sprint/2022
2022-03-27,NZL,ITU Oceania Cup New Plymouth Sprint 2022,10,16,/rus/result/itu/oceania-cup-new-plymouth/sprint/2022
2022-03-26,POR,ITU Cup Quarteira Europe Quarteira Olympic 2022,46,61,/rus/result/itu/cup-quarteira-europe-quarteira/olympic/2022
2022-03-20,USA,Ironman San Juan Puerto Rico 70.3 2022,249,757,/rus/result/ironman/san-juan-puerto-rico/half/2022-03-20
2022-03-20,AUS,Ironman Melbourne 70.3 2022,205,966,/rus/result/ironman/melbourne/half/2022-03-20
2022-03-20,RSA,ITU Cup Nelson Mandela Bay Africa Nelson Mandela Bay Olympic 2022,6,12,/rus/result/itu/cup-nelson-mandela-bay-africa-nelson-mandela-bay/olympic/2022
2022-03-20,RSA,ITU Junior Cup Nelson Mandela Bay Africa Junior Nelson Mandela Bay Sprint 2022,17,29,/rus/result/itu/junior-cup-nelson-mandela-bay-africa-junior-nelson-mandela-bay/sprint/2022
2022-03-20,RSA,ITU National Championship South Africa Sprint 2022,2,6,/rus/result/itu/national-championship-south-africa/sprint/2022
2022-03-20,CYP,Nireas Ayia Napa Triathlon Half 2022,5,35,/rus/result/nireas/ayia-napa-triathlon/half/2022
2022-03-20,CYP,Nireas Ayia Napa Triathlon Olympic 2022,5,68,/rus/result/nireas/ayia-napa-triathlon/olympic/2022
2022-03-20,CYP,Nireas Ayia Napa Triathlon Sprint 2022,23,40,/rus/result/nireas/ayia-napa-triathlon/sprint/2022
2022-03-19,ESP,Ironman Lanzarote 70.3 2022,143,691,/rus/result/ironman/lanzarote/half/2022
2022-03-19,MRI,ITU Junior National Championship Mauritius Sprint 2022,1,3,/rus/result/itu/junior-national-championship-mauritius/sprint/2022
2022-03-19,MRI,ITU National Championship Mauritius Olympic 2022,5,10,/rus/result/itu/national-championship-mauritius/olympic/2022
2022-03-13,AUS,Ironman Mooloolaba 5150 2022,709,1563,/rus/result/ironman/mooloolaba/olympic/2022
2022-03-13,AUS,ITU Oceania Cup Mooloolaba Olympic 2022,13,18,/rus/result/itu/oceania-cup-mooloolaba/olympic/2022
2022-03-13,USA,ITU Para Championship Sarasota-Bradenton Americas Para Sarasota-Bradenton Sprint 2022,16,32,/rus/result/itu/para-championship-sarasota-bradenton-americas-para-sarasota-bradenton/sprint/2022
2022-03-13,AUS,ITU Para Championship Stockton Para Stockton Sprint 2022,7,10,/rus/result/itu/para-championship-stockton-para-stockton/sprint/2022
2022-03-12,AUS,Ironman Mooloolaba Sprint 2022,440,388,/rus/result/ironman/mooloolaba/sprint/2022
2022-03-12,MEX,ITU Cup La Paz Americas La Paz Olympic 2022,21,42,/rus/result/itu/cup-la-paz-americas-la-paz/olympic/2022
2022-03-12,FRA,ITU Cup Lievin Europe Lievin SuperSprint 2022,155,235,/rus/result/itu/cup-lievin-europe-lievin/supersprint/2022
2022-03-12,USA,ITU Cup Sarasota-Bradenton Americas Sarasota-Bradenton Sprint 2022,36,48,/rus/result/itu/cup-sarasota-bradenton-americas-sarasota-bradenton/sprint/2022
2022-03-12,USA,ITU Junior North Americas Championship Sarasota-Bradenton Americas Junior North Americas Sarasota-Bradenton Sprint 2022,38,60,/rus/result/itu/junior-north-americas-championship-sarasota-bradenton-americas-junior-north-americas-sarasota-bradenton/sprint/2022
2022-03-06,PHI,Ironman Subic Bay Philippines 2022,19,208,/rus/result/ironman/subic-bay-philippines/full/2022
2022-03-06,PHI,Ironman Subic Bay Philippines 70.3 2022,38,215,/rus/result/ironman/subic-bay-philippines/half/2022
2022-03-06,TPE,Ironman Taiwan 70.3 2022,97,535,/rus/result/ironman/taiwan/half/2022
2022-03-05,UAE,Ironman Dubai 70.3 2022,287,1387,/rus/result/ironman/dubai/half/2022
2022-02-26,AUS,ITU Oceania Cup Devonport Sprint 2022,17,17,/rus/result/itu/oceania-cup-devonport/sprint/2022
2022-02-26,AUS,ITU Oceania Cup Junior Devonport Sprint 2022,20,36,/rus/result/itu/oceania-cup-junior-devonport/sprint/2022
2022-02-26,AUS,ITU Oceania Cup Para Devonport Sprint 2022,5,11,/rus/result/itu/oceania-cup-para-devonport/sprint/2022
